_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
960,1.01,Employment Rate (Toronto Residents),m,p,0.593817248,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,2,,
961,1.01,Employment Rate (Toronto Residents),m,p,0.598398525,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,3,,
962,1.01,Employment Rate (Toronto Residents),m,p,0.608236067,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,4,,
963,1.01,Employment Rate (Toronto Residents),m,p,0.618420993,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,5,,
964,1.01,Employment Rate (Toronto Residents),m,p,0.623730408,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,6,,
965,1.01,Employment Rate (Toronto Residents),m,p,0.625900134,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,7,,
966,1.01,Employment Rate (Toronto Residents),m,p,0.620840541,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,8,,
967,1.01,Employment Rate (Toronto Residents),m,p,0.617774878,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,9,,
968,1.01,Employment Rate (Toronto Residents),m,p,0.608450657,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,10,,
969,1.01,Employment Rate (Toronto Residents),m,p,0.603031742,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,11,,
970,1.01,Employment Rate (Toronto Residents),m,p,0.598746368,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2019,12,,
971,1.01,Employment Rate (Toronto Residents),m,p,0.603988528,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,1,,
972,1.01,Employment Rate (Toronto Residents),m,p,0.606276321,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,2,,
973,1.01,Employment Rate (Toronto Residents),m,p,0.594042007,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,3,,
974,1.01,Employment Rate (Toronto Residents),m,p,0.563650488,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,4,,
975,1.01,Employment Rate (Toronto Residents),m,p,0.5324612,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,5,,
976,1.01,Employment Rate (Toronto Residents),m,p,0.526198048,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,6,,
977,1.01,Employment Rate (Toronto Residents),m,p,0.531876536,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,7,,
978,1.01,Employment Rate (Toronto Residents),m,p,0.546389073,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,8,,
979,1.01,Employment Rate (Toronto Residents),m,p,0.558271174,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,9,,
980,1.01,Employment Rate (Toronto Residents),m,p,0.576383954,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,10,,
981,1.01,Employment Rate (Toronto Residents),m,p,0.587188395,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,11,,
982,1.01,Employment Rate (Toronto Residents),m,p,0.587840004,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2020,12,,
983,1.01,Employment Rate (Toronto Residents),m,p,0.586360723,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,1,,
984,1.01,Employment Rate (Toronto Residents),m,p,0.580249935,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,2,,
985,1.01,Employment Rate (Toronto Residents),m,p,0.579742456,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,3,,
986,1.01,Employment Rate (Toronto Residents),m,p,0.578769046,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,4,,
987,1.01,Employment Rate (Toronto Residents),m,p,0.583744175,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,5,,
988,1.01,Employment Rate (Toronto Residents),m,p,0.578866187,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,6,,
989,1.01,Employment Rate (Toronto Residents),m,p,0.57603934,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,7,,
990,1.01,Employment Rate (Toronto Residents),m,p,0.582807477,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,8,,
991,1.01,Employment Rate (Toronto Residents),m,p,0.596069149,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,9,,
992,1.01,Employment Rate (Toronto Residents),m,p,0.608944045,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,10,,
993,1.01,Employment Rate (Toronto Residents),m,p,0.614428389,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,11,,
994,1.01,Employment Rate (Toronto Residents),m,p,0.616581655,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2021,12,,
995,1.01,Employment Rate (Toronto Residents),m,p,0.6211098,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,1,,
996,1.01,Employment Rate (Toronto Residents),m,p,0.619587413,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,2,,
997,1.01,Employment Rate (Toronto Residents),m,p,0.612171605,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,3,,
998,1.01,Employment Rate (Toronto Residents),m,p,0.615255626,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,4,,
999,1.01,Employment Rate (Toronto Residents),m,p,0.62308626,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,5,,
1000,1.01,Employment Rate (Toronto Residents),m,p,0.630607716,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,6,,
1001,1.01,Employment Rate (Toronto Residents),m,p,0.635912966,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,7,,
1002,1.01,Employment Rate (Toronto Residents),m,p,0.631478437,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,8,,
1003,1.01,Employment Rate (Toronto Residents),m,p,0.622778856,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,9,,
1004,1.01,Employment Rate (Toronto Residents),m,p,0.612091547,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,10,,
1005,1.01,Employment Rate (Toronto Residents),m,p,0.604168127,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,11,,
1006,1.01,Employment Rate (Toronto Residents),m,p,0.600829959,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2022,12,,
1007,1.01,Employment Rate (Toronto Residents),m,p,0.599004073,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,1,,
1008,1.01,Employment Rate (Toronto Residents),m,p,0.604143888,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,2,,
1009,1.01,Employment Rate (Toronto Residents),m,p,0.609703945,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,3,,
1010,1.01,Employment Rate (Toronto Residents),m,p,0.61839756,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,4,,
1011,1.01,Employment Rate (Toronto Residents),m,p,0.624871318,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,5,,
1012,1.01,Employment Rate (Toronto Residents),m,p,0.628171954,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,6,,
1013,1.01,Employment Rate (Toronto Residents),m,p,0.639612191,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,7,,
1014,1.01,Employment Rate (Toronto Residents),m,p,0.638888756,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,8,,
1015,1.01,Employment Rate (Toronto Residents),m,p,0.628270246,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,9,,
1016,1.01,Employment Rate (Toronto Residents),m,p,0.623611255,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,10,,
1017,1.01,Employment Rate (Toronto Residents),m,p,0.619531318,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,11,,
1018,1.01,Employment Rate (Toronto Residents),m,p,0.615256884,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2023,12,,
1019,1.01,Employment Rate (Toronto Residents),m,p,0.612268752,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,1,,
1020,1.01,Employment Rate (Toronto Residents),m,p,0.60603007,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,2,,
1021,1.01,Employment Rate (Toronto Residents),m,p,0.598392398,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,3,,
1022,1.01,Employment Rate (Toronto Residents),m,p,0.596096086,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,4,,
1023,1.01,Employment Rate (Toronto Residents),m,p,0.597297182,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,5,,
1024,1.01,Employment Rate (Toronto Residents),m,p,0.602517883,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,6,,
1025,1.01,Employment Rate (Toronto Residents),m,p,0.603004473,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,7,,
1026,1.01,Employment Rate (Toronto Residents),m,p,0.601057314,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,8,,
1027,1.01,Employment Rate (Toronto Residents),m,p,0.602989731,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,9,,
1028,1.01,Employment Rate (Toronto Residents),m,p,0.606065015,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,10,,
1029,1.01,Employment Rate (Toronto Residents),m,p,0.606299125,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,11,,
1030,1.01,Employment Rate (Toronto Residents),m,p,0.601005695,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average ",,2024,12,,
1031,1.03,Participation Rate (Toronto Residents) ,m,p,0.653768269,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,1,,
1032,1.03,Participation Rate (Toronto Residents) ,m,p,0.657380114,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,2,,
1033,1.03,Participation Rate (Toronto Residents) ,m,p,0.657863977,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,3,,
1034,1.03,Participation Rate (Toronto Residents) ,m,p,0.656592413,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,4,,
1035,1.03,Participation Rate (Toronto Residents) ,m,p,0.65452224,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,5,,
1036,1.03,Participation Rate (Toronto Residents) ,m,p,0.654990605,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,6,,
1037,1.03,Participation Rate (Toronto Residents) ,m,p,0.655396089,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,7,,
1038,1.03,Participation Rate (Toronto Residents) ,m,p,0.658190293,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,8,,
1039,1.03,Participation Rate (Toronto Residents) ,m,p,0.656135999,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,9,,
1040,1.03,Participation Rate (Toronto Residents) ,m,p,0.65668237,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,10,,
1041,1.03,Participation Rate (Toronto Residents) ,m,p,0.655499171,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,11,,
1042,1.03,Participation Rate (Toronto Residents) ,m,p,0.658460497,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2007,12,,
1043,1.03,Participation Rate (Toronto Residents) ,m,p,0.660428226,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,1,,
1044,1.03,Participation Rate (Toronto Residents) ,m,p,0.662829239,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,2,,
1045,1.03,Participation Rate (Toronto Residents) ,m,p,0.666158714,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,3,,
1046,1.03,Participation Rate (Toronto Residents) ,m,p,0.666881599,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,4,,
1047,1.03,Participation Rate (Toronto Residents) ,m,p,0.667678906,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,5,,
1048,1.03,Participation Rate (Toronto Residents) ,m,p,0.665360783,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,6,,
1049,1.03,Participation Rate (Toronto Residents) ,m,p,0.662875691,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,7,,
1050,1.03,Participation Rate (Toronto Residents) ,m,p,0.659386212,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,8,,
1051,1.03,Participation Rate (Toronto Residents) ,m,p,0.658366104,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,9,,
1052,1.03,Participation Rate (Toronto Residents) ,m,p,0.659556532,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,10,,
1053,1.03,Participation Rate (Toronto Residents) ,m,p,0.659645556,,,1,Up,Economy,"Source: Statistics Canada, Labour Force Survey. Seasonally Adjusted 3-month moving average",,2008,11,,
